series_id,detector,operator,r,r_over_m,position,a,n_interior,n_boundary,n_untouched,dS_interior_mean,dS_boundary_mean,max_before,max_after,p99_normal,false_alarm,false_alarm_before,untouched_max_abs_delta,untouched_frac_bitexact,interior_min,interior_max,interior_n_unique,inc_full_max_abs_diff,inc_full_max_abs_diff_sq,inc_full_D_at_worst,t_incremental_s,t_full_s,t_operator_s,fill_min,fill_max,cr_j,cr_dist
66,Z,ContextReconstruct,26,1,1,9370,1,50,9922,-0.3275891335002362,-0.10046266304259749,0.44849385005564857,0.4446581526945558,0.8045214677902984,False,False,1.6564527527407336e-13,0.9624067728280589,1.0745380149674383e-07,1.0745380149674383e-07,1,1.6564527527407336e-13,8.659739592076221e-14,0.22653810761736257,0.005655916000250727,0.04311841600429034,0.0008945000008679926,-0.25215993,0.24693920000000003,89,0.3600072407906357
66,R,ContextReconstruct,26,1,1,9370,1,50,9922,-0.02814823088268542,-0.024538758666178388,0.13067758461326417,0.09705892253223941,0.26374787319419757,False,False,7.563394355258879e-15,0.9631122757508567,0.07404648266073544,0.07404648266073544,1,2.643718577388654e-14,4.553649124439119e-15,0.08608230278728718,0.004579374995955732,0.11294291700323811,0.0008945000008679926,-0.25215993,0.24693920000000003,89,0.3600072407906357
66,Z,Zero,52,2,1,9370,27,50,9896,4.741926909836267,3.0613791966609467,0.44849385005564857,5.996167336506037,0.8045214677902984,True,False,1.5332179970073412e-13,0.957053354890865,5.0990195135927845,5.0990195135927845,1,1.5332179970073412e-13,2.7711166694643907e-13,0.22592062895123535,0.005831000002217479,0.0420735829975456,5.158299609320238e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,52,2,1,9370,27,50,9896,0.744642322448607,0.48431864211167813,0.14640375587830148,0.8493458119830648,0.26374787319419757,True,False,6.286637876939949e-15,0.954122877930477,0.8493458119830629,0.8493458119830648,14,1.2989609388114332e-14,1.176836406102666e-14,0.4524232133330189,0.0048646249997545965,0.1086227090054308,5.158299609320238e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,52,2,1,9370,27,50,9896,4.741926909836267,3.0613791966609467,0.44849385005564857,5.996167336506038,0.8045214677902984,True,False,1.5332179970073412e-13,0.9563459983831851,5.0990195135927845,5.0990195135927845,1,1.5332179970073412e-13,2.7711166694643907e-13,0.22592062895123535,0.005768416995124426,0.04150324999500299,6.633399607380852e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,52,2,1,9370,27,50,9896,0.7446423224486068,0.48431864211167813,0.14640375587830148,0.8493458119830646,0.26374787319419757,True,False,7.868705687030797e-15,0.957962813257882,0.8493458119830628,0.8493458119830646,12,1.304512053934559e-14,1.1796119636642288e-14,0.45242321333301877,0.004984708000847604,0.10544099999970058,6.633399607380852e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,52,2,1,9370,27,50,9896,4.741926909836267,3.199732292574577,0.44849385005564857,6.112058360559389,0.8045214677902984,True,False,4.270167552888893e-12,0.9494745351657236,5.0990195135927845,5.0990195135927845,1,4.270167552888893e-12,1.8127582768201478e-12,0.1717012879751588,0.005767292001110036,0.04035920900059864,6.145799852674827e-05,34.92041229332137,34.92041229332137,,
66,R,OutOfDistHigh,52,2,1,9370,27,50,9896,177.35001039588457,118.6672202739476,0.14640375587830148,177.45471388541904,0.26374787319419757,True,False,1.1681103306848684e-10,0.9500808407437349,177.454713885419,177.45471388541904,2,1.1681103306848684e-10,1.991784862043211e-11,0.061489902654167594,0.004939999998896383,0.1076567919953959,6.145799852674827e-05,34.92041229332137,34.92041229332137,,
66,Z,Inverse,52,2,1,9370,27,50,9896,2.084199852358802,3.698759110833261,0.44849385005564857,5.721605792857823,0.8045214677902984,True,False,2.299826995511012e-13,0.9554365400161682,1.9886820825817844,3.0408239517491276,27,2.299826995511012e-13,1.0391687510491465e-13,0.2259206289511587,0.005770832998678088,0.04339587499998743,5.525000597117469e-05,0.0685120128051622,0.6635782528051621,,
66,R,Inverse,52,2,1,9370,27,50,9896,1.300075905768583,0.9776951472656376,0.14640375587830148,1.658229831799133,0.26374787319419757,True,False,5.3262949606391885e-14,0.9521018593371059,1.2537765527984117,1.496969332673285,27,5.3262949606391885e-14,6.994405055138486e-15,0.0614899025373033,0.004890917000011541,0.10785079200286418,5.525000597117469e-05,0.0685120128051622,0.6635782528051621,,
66,Z,UniformNoise100,52,2,1,9370,27,50,9896,4.805659276589813,3.6341239675488977,0.44849385005564857,5.745701106775001,0.8045214677902984,True,False,1.5332179970073412e-13,0.96089329021827,4.315551634640019,5.745701106775001,27,1.5332179970073412e-13,3.872457909892546e-13,0.22592062895123535,0.005760000000009313,0.04110587499599205,0.0001870829946710728,-0.14796171548452536,0.22922316193599784,,
66,R,UniformNoise100,52,2,1,9370,27,50,9896,0.7078162140326328,0.571797340120404,0.14640375587830148,0.9235409433890777,0.26374787319419757,True,False,8.090750291955828e-15,0.958872271624899,0.727171558818672,0.8904886158819629,27,1.2601031329495527e-14,1.1879386363489175e-14,0.4661052235050006,0.004786417004652321,0.10917337499995483,0.0001870829946710728,-0.14796171548452536,0.22922316193599784,,
66,Z,LinearInterpolation,52,2,1,9370,27,50,9896,2.5642373611052687,2.5879790510551453,0.44849385005564857,5.513141590319467,0.8045214677902984,True,False,1.7891244041834398e-13,0.9578617623282134,2.9213299648617634,2.921329964861812,18,1.7891244041834398e-13,9.467981954003335e-13,0.20973487255159626,0.005722375004552305,0.04325645799690392,0.0003404579983907752,-0.26000260566037736,-0.16217877433962263,,
66,R,LinearInterpolation,52,2,1,9370,27,50,9896,1.2189079277281465,0.6701577361598662,0.14640375587830148,1.4335889174862229,0.26374787319419757,True,False,1.7819079545233762e-14,0.9526071139854486,1.2374796069415699,1.4123915669389784,27,1.7819079545233762e-14,1.2656542480726785e-14,0.07477792919816337,0.004702582999016158,0.10704237499885494,0.0003404579983907752,-0.26000260566037736,-0.16217877433962263,,
66,Z,NearestNeighborWindow,52,2,1,9370,27,50,9896,0.47286924872950675,0.03878723101595684,0.44849385005564857,1.1864995888680239,0.8045214677902984,True,False,1.3761214390228815e-13,0.9565481002425222,0.27612456429619053,1.1864995888680239,27,1.80855330711438e-13,1.3866685577568205e-13,0.28725494080596004,0.0056606250000186265,0.041208582995750476,5.833299655932933e-05,-0.27317266,0.36873666,,
66,R,NearestNeighborWindow,52,2,1,9370,27,50,9896,0.08248743187621034,0.014932117000837608,0.14640375587830148,0.22894542213814267,0.26374787319419757,False,False,7.271960811294775e-15,0.964733225545675,0.08705491424880792,0.22894542213814267,27,5.551115123125783e-14,1.2673889715486553e-14,0.11024283836974275,0.004718374999356456,0.10592995800107019,5.833299655932933e-05,-0.27317266,0.36873666,,
66,Z,ContextReconstruct,52,2,1,9370,27,50,9896,-0.3570925020420636,-0.06588256010282051,0.44849385005564857,0.45311690091892054,0.8045214677902984,False,False,1.3450351943333771e-13,0.9571544058205336,0.0,1.86115443658781e-07,6,1.9328982858723975e-13,1.1546319456101628e-13,0.29868686955256596,0.005761750006058719,0.04212866699526785,0.00089487499644747,-0.25215993,0.29161509,89,0.3600072407906357
66,R,ContextReconstruct,52,2,1,9370,27,50,9896,-0.03228967953193497,-0.011821273639906267,0.14640375587830148,0.14859376847705544,0.26374787319419757,False,False,7.591149930874508e-15,0.9609943411479386,0.06354740307733314,0.07404648266073545,11,7.249756350802272e-14,9.215718466126788e-15,0.06354740307726064,0.004860125001869164,0.106183541000064,0.00089487499644747,-0.25215993,0.29161509,89,0.3600072407906357
66,Z,Zero,104,4,1,9370,79,50,9844,4.801029149519485,2.931973194248245,0.44849385005564857,5.996167336506037,0.8045214677902984,True,False,1.6650569811815785e-13,0.9617025599349858,5.0990195135927845,5.0990195135927845,1,1.6650569811815785e-13,2.7711166694643907e-13,0.20803381510552696,0.005884582998987753,0.04170387500198558,5.8582998462952673e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,104,4,1,9370,79,50,9844,0.7372713959207116,0.46477632021888304,0.15099322089960637,0.8493458119830652,0.26374787319419757,True,False,8.881784197001252e-15,0.9569280780170663,0.8493458119830629,0.8493458119830652,16,1.4876988529977098e-14,1.609823385706477e-14,0.2387721684620933,0.005580833996646106,0.11261133399966639,5.8582998462952673e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,104,4,1,9370,79,50,9844,4.801029149519485,2.931973194248245,0.44849385005564857,5.996167336506038,0.8045214677902984,True,False,1.6650569811815785e-13,0.9589597724502235,5.0990195135927845,5.0990195135927845,1,1.6650569811815785e-13,2.7711166694643907e-13,0.20803381510552696,0.005945083001279272,0.04138974999659695,5.499999679159373e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,104,4,1,9370,79,50,9844,0.7372713959207111,0.46477632021888304,0.15099322089960637,0.8493458119830651,0.26374787319419757,True,False,9.33975119465913e-15,0.953474197480699,0.8493458119830628,0.8493458119830651,16,1.3933298959045715e-14,1.5987211554602254e-14,0.23877216846209118,0.005597584000497591,0.10653420900052879,5.499999679159373e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,104,4,1,9370,79,50,9844,4.801029149519485,3.194876573921229,0.44849385005564857,6.123585575828091,0.8045214677902984,True,False,3.854278007864309e-12,0.954083705810646,5.0990195135927845,5.0990195135927845,1,3.854278007864309e-12,2.0148605006653497e-12,0.1894793336186622,0.005767209004261531,0.04313116700359387,5.424999835668132e-05,34.92041229332137,34.92041229332137,,
66,R,OutOfDistHigh,104,4,1,9370,79,50,9844,177.34263946935664,118.66372414196107,0.15099322089960637,177.45471388541907,0.26374787319419757,True,False,1.3326828529613977e-10,0.9518488419341731,177.454713885419,177.45471388541907,3,1.3326828529613977e-10,2.3776598745417488e-11,0.07874275017382301,0.0055913340038387105,0.10748237500229152,5.424999835668132e-05,34.92041229332137,34.92041229332137,,
66,Z,Inverse,104,4,1,9370,79,50,9844,2.203374426791232,3.5719223993879803,0.44849385005564857,5.842823293731508,0.8045214677902984,True,False,2.646494134950217e-13,0.9587566030069078,1.9886820825817844,3.092460416317597,79,2.646494134950217e-13,1.2702339180492572e-13,0.22903862729194163,0.00573616600013338,0.041808582995145116,5.941700510447845e-05,0.04347044280516215,0.6635782528051621,,
66,R,Inverse,104,4,1,9370,79,50,9844,1.178100077890229,0.945400201794305,0.15099322089960637,1.658229831799133,0.26374787319419757,True,False,3.429895256701343e-14,0.953474197480699,1.1541058130598287,1.496969332673285,79,3.429895256701343e-14,7.330941409477987e-15,0.06148990253732226,0.005500499995832797,0.1074658340003225,5.941700510447845e-05,0.04347044280516215,0.6635782528051621,,
66,Z,UniformNoise100,104,4,1,9370,79,50,9844,5.083376238323355,3.4911900658832047,0.44849385005564857,6.28826960363876,0.8045214677902984,True,False,1.6650569811815785e-13,0.9614993904916701,4.315551634640019,6.28826960363876,79,1.6650569811815785e-13,3.730349362740526e-13,0.20803381510552696,0.005842083002789877,0.03997245800564997,0.00018149999959859997,-0.1516104973534636,0.22922316193599784,,
66,R,UniformNoise100,104,4,1,9370,79,50,9844,0.7325852106742364,0.5486245028496277,0.15099322089960637,0.9443800513341077,0.26374787319419757,True,False,9.728329253277934e-15,0.9574360016253556,0.727171558818672,0.9443800513341077,79,1.557087792036782e-14,9.353628982466944e-15,0.21416149292593836,0.005296624993206933,0.10792995899828384,0.00018149999959859997,-0.1516104973534636,0.22922316193599784,,
66,Z,LinearInterpolation,104,4,1,9370,79,50,9844,2.6233396007884897,2.764403718268697,0.44849385005564857,5.861334804327444,0.8045214677902984,True,False,1.6561751969845773e-13,0.9605851279967493,2.9213299648617093,2.9213299648619215,60,7.318590178329032e-13,4.275690912436403e-12,2.9213299648624886,0.005987374999676831,0.040081541999825276,0.0003603750010370277,-0.26117972866666667,-0.18485762133333333,,
66,R,LinearInterpolation,104,4,1,9370,79,50,9844,1.2587128885469758,0.702521336735474,0.15099322089960637,1.4857750938106538,0.26374787319419757,True,False,2.0788926136106056e-14,0.9544900446972775,1.269902095942211,1.476953699848331,79,2.0788926136106056e-14,1.2656542480726785e-14,0.08814120421187104,0.0054318750044330955,0.10877212500054156,0.0003603750010370277,-0.26117972866666667,-0.18485762133333333,,
66,Z,NearestNeighborWindow,104,4,1,9370,79,50,9844,0.20366138622436233,0.36156674968414704,0.44849385005564857,1.1318992859216483,0.8045214677902984,True,False,2.087774397807607e-13,0.9560138155221455,0.16848646658606478,1.1318992859216483,79,2.4050206270942454e-13,1.268984917146554e-13,0.21606017930181046,0.005927165999310091,0.04171925000264309,6.162500358186662e-05,-0.27317266,0.3605473,,
66,R,NearestNeighborWindow,104,4,1,9370,79,50,9844,0.03452761096672974,0.04782710501497561,0.15099322089960637,0.3014807311053855,0.26374787319419757,True,False,7.369105325949477e-15,0.9582486793986185,0.0777786201238677,0.3014807311053855,79,1.740274591099933e-14,6.217248937900877e-15,0.17853947827085043,0.005487041002197657,0.1119962079974357,6.162500358186662e-05,-0.27317266,0.3605473,,
66,Z,ContextReconstruct,104,4,1,9370,79,50,9844,-0.29799019300382656,-0.10848221474599783,0.44849385005564857,0.3491547082822976,0.8045214677902984,False,False,1.758593271006248e-13,0.9570296627387241,0.0,2.739545153208112e-07,13,1.9972912213006566e-13,1.2122247650125928e-13,0.28909803113127025,0.005605500002275221,0.04273437500523869,0.0007895839953562245,-0.25215993,0.33184065,89,0.3600072407906357
66,R,ContextReconstruct,104,4,1,9370,79,50,9844,-0.03858593544936095,-0.023233591333982097,0.15099322089960637,0.12956902258894626,0.26374787319419757,False,False,9.103828801926284e-15,0.9644453474197481,0.06354740307733314,0.07404648266073545,13,7.249756350802272e-14,9.215718466126788e-15,0.06354740307726064,0.0054283749996102415,0.11275820800074143,0.0007895839953562245,-0.25215993,0.33184065,89,0.3600072407906357
66,Z,Zero,13,0.5,2,9783,0,38,9935,nan,1.8919210668830895,0.3571651230844516,2.8739864468516454,0.8045214677902984,True,False,6.478151348687788e-14,0.9880221439355813,nan,nan,0,6.478151348687788e-14,2.5934809855243657e-13,0.3566285214058056,0.005632917003822513,0.04206716600310756,5.249999958323315e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,13,0.5,2,9783,0,38,9935,nan,0.39295958862831926,0.10573928370092993,0.6067263086035468,0.26374787319419757,True,False,4.704570066849101e-15,0.982687468545546,nan,nan,0,1.1157741397482823e-14,5.079270337660091e-15,0.22264489508542246,0.004352625001047272,0.11174220799875911,5.249999958323315e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,13,0.5,2,9783,0,38,9935,nan,1.8919210668830895,0.3571651230844516,2.8739864468516485,0.8045214677902984,True,False,6.478151348687788e-14,0.9864116758933065,nan,nan,0,6.478151348687788e-14,2.5934809855243657e-13,0.3566285214058056,0.005686082993634045,0.042878375003056135,5.866699939360842e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,13,0.5,2,9783,0,38,9935,nan,0.39295958862831937,0.10573928370092993,0.6067263086035469,0.26374787319419757,True,False,4.704570066849101e-15,0.982687468545546,nan,nan,0,1.1157741397482823e-14,5.10702591327572e-15,0.22264489508542246,0.004353332995378878,0.11350012500042794,5.866699939360842e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,13,0.5,2,9783,0,38,9935,nan,2.8421675755441465,0.3571651230844516,6.058122391265249,0.8045214677902984,True,False,3.91192633841797e-12,0.9821841972823352,nan,nan,0,3.91192633841797e-12,1.8012535907274696e-12,0.158646824657922,0.005533666000701487,0.041913207998732105,5.820899968966842e-05,34.92041229332137,34.92041229332137,,
66,R,OutOfDistHigh,13,0.5,2,9783,0,38,9935,nan,99.1591096791619,0.10573928370092993,124.82218669311057,0.26374787319419757,True,False,5.890703203004222e-11,0.9821841972823352,nan,nan,0,5.890703203004222e-11,9.186547356154762e-12,0.07089313146792246,0.0044450839995988645,0.1153005000014673,5.820899968966842e-05,34.92041229332137,34.92041229332137,,
66,Z,Inverse,13,0.5,2,9783,0,38,9935,nan,3.431963059006812,0.3571651230844516,4.875659443798002,0.8045214677902984,True,False,8.273937091018979e-14,0.9847005535983895,nan,nan,0,2.1793677973391823e-13,1.687538997430238e-13,0.2649225090955188,0.0057598330022301525,0.04119925000122748,5.287499516271055e-05,0.22734153280516217,0.6344612628051622,,
66,R,Inverse,13,0.5,2,9783,0,38,9935,nan,1.1651647432651375,0.10573928370092993,1.5721342093698174,0.26374787319419757,True,False,2.450817326860033e-14,0.9850025163563161,nan,nan,0,2.450817326860033e-14,7.327471962526033e-15,0.09512106917795897,0.004247832999681123,0.10646270799770718,5.287499516271055e-05,0.22734153280516217,0.6344612628051622,,
66,Z,UniformNoise100,13,0.5,2,9783,0,38,9935,nan,2.8042735344694862,0.3571651230844516,4.089935346741356,0.8045214677902984,True,False,7.610578833805448e-14,0.989028686462003,nan,nan,0,3.0714319976254956e-13,2.184918912462308e-13,0.20675504257196864,0.005648999998811632,0.0430641659986577,0.0001870420019258745,-0.12308103352925671,0.23330788014612747,,
66,R,UniformNoise100,13,0.5,2,9783,0,38,9935,nan,0.5257900006130763,0.10573928370092993,0.7856421496667301,0.26374787319419757,True,False,4.288236432614667e-15,0.9833920483140413,nan,nan,0,8.548717289613705e-15,8.548717289613705e-15,0.10183576974049259,0.004334416997153312,0.10891083299793536,0.0001870420019258745,-0.12308103352925671,0.23330788014612747,,
66,Z,LinearInterpolation,13,0.5,2,9783,0,38,9935,nan,1.1941089430677116,0.3571651230844516,2.239183204119459,0.8045214677902984,True,False,7.288614156664153e-14,0.9854051333668847,nan,nan,0,2.5709989692757063e-13,2.7755575615628914e-13,0.2357776522458572,0.005623333003313746,0.044014792001689784,0.0003367079989402555,-0.09648597285714285,0.16606871285714286,,
66,R,LinearInterpolation,13,0.5,2,9783,0,38,9935,nan,0.2694450053519074,0.10573928370092993,0.4777691578331829,0.26374787319419757,True,False,4.371503159461554e-15,0.9830900855561148,nan,nan,0,2.609024107869118e-14,4.971717482149529e-15,0.09528306732105718,0.0045294590017874725,0.11037745900102891,0.0003367079989402555,-0.09648597285714285,0.16606871285714286,,
66,Z,NearestNeighborWindow,13,0.5,2,9783,0,38,9935,nan,3.923310947676103,0.3571651230844516,5.608733699103793,0.8045214677902984,True,False,6.48925357893404e-14,0.9833920483140413,nan,nan,0,1.5787371410169726e-13,2.0961010704922955e-13,0.3473685760157967,0.005753292003646493,0.044288584002060816,5.9958998463116586e-05,-0.11836552999999998,0.31122277,,
66,R,NearestNeighborWindow,13,0.5,2,9783,0,38,9935,nan,0.7296584540285013,0.10573928370092993,1.0510037702799468,0.26374787319419757,True,False,8.729128531115293e-15,0.9822848515349774,nan,nan,0,8.729128531115293e-15,1.1657341758564144e-14,0.10167809794153333,0.004482417003600858,0.10484770900075091,5.9958998463116586e-05,-0.11836552999999998,0.31122277,,
66,Z,ContextReconstruct,13,0.5,2,9783,0,38,9935,nan,0.7779985065950211,0.3571651230844516,1.5573641497709392,0.8045214677902984,True,False,7.152611836147571e-14,0.9834927025666834,nan,nan,0,4.109490525650017e-13,1.5587531265737198e-13,0.18262820079648398,0.005408707998867612,0.04468383399944287,0.0008945840017986484,-0.19286118000000002,0.17341422,3621,0.2080338151053882
66,R,ContextReconstruct,13,0.5,2,9783,0,38,9935,nan,0.14781498909141627,0.10573928370092993,0.29883284317282416,0.26374787319419757,True,False,3.7192471324942744e-15,0.9841972823351787,nan,nan,0,3.0281332996651145e-14,5.962244586932286e-15,0.09844131574014127,0.004417457996169105,0.10989041699940572,0.0008945840017986484,-0.19286118000000002,0.17341422,3621,0.2080338151053882
66,Z,Zero,26,1,2,9783,1,50,9922,4.890586870118414,2.6610143784035096,0.4316767144342756,6.031363938576591,0.8045214677902984,True,False,1.0730305533002138e-13,0.9844789356984479,5.0990195135927845,5.0990195135927845,1,1.0730305533002138e-13,7.389644451905042e-13,0.16143148122955564,0.0055253340033232234,0.041682875002152286,5.333299486665055e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,26,1,2,9783,1,50,9922,0.7822810361632138,0.459520940214967,0.1232489803460954,0.8550004482300911,0.26374787319419757,True,False,6.286637876939949e-15,0.9878048780487805,0.8493458119830638,0.8493458119830638,1,1.1157741397482823e-14,1.5987211554602254e-14,0.22264489508542246,0.0043451670062495396,0.11526124999363674,5.333299486665055e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,26,1,2,9783,1,50,9922,4.890586870118414,2.66101437840351,0.4316767144342756,6.031363938576591,0.8045214677902984,True,False,1.0730305533002138e-13,0.9856883692803871,5.0990195135927845,5.0990195135927845,1,1.0730305533002138e-13,7.389644451905042e-13,0.16143148122955564,0.005557208001846448,0.04235970800073119,5.5666998378001153e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,26,1,2,9783,1,50,9922,0.7822810361632135,0.459520940214967,0.1232489803460954,0.855000448230091,0.26374787319419757,True,False,3.927413949611491e-15,0.9867970167304979,0.8493458119830636,0.8493458119830636,1,1.1157741397482823e-14,1.5987211554602254e-14,0.22264489508542246,0.004661333994590677,0.10605754200514639,5.5666998378001153e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,26,1,2,9783,1,50,9922,4.890586870118414,3.220561810791583,0.4316767144342756,6.090528906717229,0.8045214677902984,True,False,4.2203740502344544e-12,0.9837734327756501,5.0990195135927845,5.0990195135927845,1,4.2203740502344544e-12,1.5010215292932116e-12,0.174410219458142,0.005553834002057556,0.045089250001183245,5.93330041738227e-05,34.92041229332137,34.92041229332137,,
66,R,OutOfDistHigh,26,1,2,9783,1,50,9922,177.38764910959918,118.68876031577129,0.1232489803460954,177.45471388541904,0.26374787319419757,True,False,8.282585728380809e-11,0.9834710743801653,177.45471388541904,177.45471388541904,1,8.282585728380809e-11,2.0485300955552788e-11,0.09499496631461507,0.004715082999609876,0.10543666699959431,5.93330041738227e-05,34.92041229332137,34.92041229332137,,
66,Z,Inverse,26,1,2,9783,1,50,9922,1.9542839206859992,2.120976701154014,0.4316767144342756,4.875659443798002,0.8045214677902984,True,False,1.2781442570997115e-13,0.9854867970167305,2.16271656416037,2.16271656416037,1,2.1793677973391823e-13,1.8385293287792592e-13,0.2649225090955188,0.005704125003830995,0.04234504099440528,5.504200089490041e-05,0.10397638280516219,0.6344612628051622,,
66,R,Inverse,26,1,2,9783,1,50,9922,1.3287099585846995,0.8436169322801236,0.1232489803460954,1.5500955977348094,0.26374787319419757,True,False,2.8629876247521224e-14,0.9838742189074783,1.3957747344045495,1.3957747344045495,1,2.8629876247521224e-14,1.0436096431476471e-14,0.0949949663974123,0.004276416999346111,0.1067631670011906,5.504200089490041e-05,0.10397638280516219,0.6344612628051622,,
66,Z,UniformNoise100,26,1,2,9783,1,50,9922,5.872939017747776,3.384066154334872,0.4316767144342756,6.271927858029073,0.8045214677902984,True,False,7.610578833805448e-14,0.9846805079621044,6.081371661222147,6.081371661222147,1,3.0714319976254956e-13,2.5579538487363607e-13,0.20675504257196864,0.00562191700009862,0.04357187500136206,0.00018166700465371832,-0.15491841545364599,0.23330788014612747,,
66,R,UniformNoise100,26,1,2,9783,1,50,9922,0.86154943045272,0.5681836204719344,0.1232489803460954,0.9906772782253946,0.26374787319419757,True,False,8.770761894538737e-15,0.9834710743801653,0.92861420627257,0.92861420627257,1,8.770761894538737e-15,1.0325074129013956e-14,0.07599754811748713,0.00457879199529998,0.10754816600092454,0.00018166700465371832,-0.15491841545364599,0.23330788014612747,,
66,Z,LinearInterpolation,26,1,2,9783,1,50,9922,1.746364191573542,2.2556389598513054,0.4316767144342756,5.375684625309575,0.8045214677902984,True,False,1.2781442570997115e-13,0.9857891554122152,1.9547968350479128,1.9547968350479128,1,3.3661962106634746e-13,1.6466827901240322e-12,1.9547968350481373,0.005540834004932549,0.04166737500054296,0.00034308299655094743,0.17412296259259263,0.18741652740740739,,
66,R,LinearInterpolation,26,1,2,9783,1,50,9922,0.936715791195589,0.5087856736610497,0.1232489803460954,1.005175022016946,0.26374787319419757,True,False,8.604228440844963e-15,0.9834710743801653,1.003780567015439,1.003780567015439,1,2.360611706109239e-14,8.43769498715119e-15,0.1128870408605658,0.00440645900380332,0.10920308400091017,0.00034308299655094743,0.17412296259259263,0.18741652740740739,,
66,Z,NearestNeighborWindow,26,1,2,9783,1,50,9922,0.06706463294567408,3.2997072819661586,0.4316767144342756,5.707324633566168,0.8045214677902984,True,False,1.0730305533002138e-13,0.9846805079621044,0.2754972764200449,0.2754972764200449,1,1.9906298831529057e-13,4.440892098500626e-13,0.27549727642024396,0.005644457996822894,0.04226524999830872,5.425000563263893e-05,-0.23021926000000004,0.3102588,,
66,R,NearestNeighborWindow,26,1,2,9783,1,50,9922,0.017211134126911415,0.6604676754844192,0.1232489803460954,1.1230219852817922,0.26374787319419757,True,False,2.1316282072803006e-14,0.9844789356984479,0.0842759099467614,0.0842759099467614,1,2.6353919047039653e-14,9.783840404509192e-15,0.08427590994673505,0.0044170840046717785,0.10880920800263993,5.425000563263893e-05,-0.23021926000000004,0.3102588,,
66,Z,ContextReconstruct,26,1,2,9783,1,50,9922,-0.20843264347437082,0.17121618133815836,0.4316767144342756,1.1791480236115113,0.8045214677902984,True,False,8.337774914934926e-14,0.9857891554122152,0.0,0.0,1,3.563839418620288e-07,1.5587531265737198e-13,3.563839418620288e-07,0.005481749998580199,0.04128770799434278,0.0008426249987678602,-0.19286118000000002,0.30992875999999997,3621,0.2080338151053882
66,R,ContextReconstruct,26,1,2,9783,1,50,9922,-0.011407845107170127,0.028577168510693737,0.1232489803460954,0.24972164467370436,0.26374787319419757,False,False,3.2057689836051395e-15,0.9839750050393066,0.05565693071267986,0.05565693071267986,1,3.0281332996651145e-14,5.962244586932286e-15,0.09844131574014127,0.0044571670005097985,0.11228862500138348,0.0008426249987678602,-0.19286118000000002,0.30992875999999997,3621,0.2080338151053882
66,Z,Zero,52,2,2,9783,27,50,9896,4.813386849486337,2.7417277295948725,0.4316767144342756,6.031363938576591,0.8045214677902984,True,False,1.967037643879621e-13,0.9863581244947454,5.0990195135927845,5.0990195135927845,1,1.967037643879621e-13,9.805489753489383e-13,0.16143148122964504,0.0057454580019111745,0.04156983400025638,5.358400085242465e-05,0.04073601280516216,0.04073601280516216,,
66,R,Zero,52,2,2,9783,27,50,9896,0.7581937343337204,0.4575876353592193,0.1526574442959654,0.8563749950556631,0.26374787319419757,True,False,7.466249840604178e-15,0.9872675828617623,0.8493458119830634,0.8493458119830652,11,1.8512968935624485e-14,1.5987211554602254e-14,0.23983552680373235,0.004843291004362982,0.10681841600307962,5.358400085242465e-05,0.04073601280516216,0.04073601280516216,,
66,Z,SampleMean,52,2,2,9783,27,50,9896,4.813386849486337,2.741727729594872,0.4316767144342756,6.031363938576591,0.8045214677902984,True,False,1.967037643879621e-13,0.9864591754244139,5.0990195135927845,5.0990195135927845,1,1.967037643879621e-13,9.805489753489383e-13,0.16143148122964504,0.005573707996518351,0.04158037500019418,4.9500005843583494e-05,0.04073601280516217,0.04073601280516217,,
66,R,SampleMean,52,2,2,9783,27,50,9896,0.7581937343337203,0.4575876353592193,0.1526574442959654,0.8563749950556631,0.26374787319419757,True,False,7.466249840604178e-15,0.986661277283751,0.849345811983063,0.8493458119830651,10,1.8512968935624485e-14,1.5987211554602254e-14,0.23983552680373282,0.0048022089977166615,0.11370295900269412,4.9500005843583494e-05,0.04073601280516217,0.04073601280516217,,
66,Z,OutOfDistHigh,52,2,2,9783,27,50,9896,4.813386849486337,3.1798548518355125,0.4316767144342756,6.075039803236044,0.8045214677902984,True,False,4.468647674116255e-12,0.9860549717057397,5.0990195135927845,5.0990195135927845,1,4.468647674116255e-12,1.7204154767469504e-12,0.17441021945789373,0.005591540997556876,0.04170891700050561,5.416599742602557e-05,34.92041229332137,34.92041229332137,,
