num,rid,train_end,w,kind,length,L,op,n_A,n_B,n,c,t_op,t_patch,no_donor
146,24,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,4.8707996029406786e-05,0.002470417006406933,False
146,24,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0035777919983956963,0.0027510420040925965,False
146,24,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0008132499933708459,0.0030432079947786406,False
146,24,5000,33,normal,0.5w,17,identity,49,4968,29950,8,3.1207993743009865e-05,0.002894165998441167,False
146,25,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0028427090001059696,False
146,25,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,0.00012620800407603383,0.0029017089982517064,False
146,25,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.841699359938502e-05,0.0029283329931786284,False
146,25,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00023504199634771794,0.0021624999935738742,False
146,25,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.00014395899779628962,0.0023581669956911355,False
146,25,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00018112499674316496,0.0026739159948192537,False
146,25,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,0.00012145799701102078,0.0035470410075504333,False
146,25,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.001917166999191977,0.0024262920051114634,False
146,25,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0003557090094545856,0.0022125830000732094,False
146,25,5000,33,normal,0.5w,17,identity,49,4968,29950,8,4.504199023358524e-05,0.0027931249933317304,False
146,26,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002610750001622364,False
146,26,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,5.3292009397409856e-05,0.0023754159919917583,False
146,26,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,5.5333992349915206e-05,0.002595875004772097,False
146,26,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00026979199901688844,0.0034732500062091276,False
146,26,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.00018887499754782766,0.0028287090099183843,False
146,26,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00021462500444613397,0.0024035829992499202,False
146,26,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,6.395799573510885e-05,0.0021126670035300776,False
146,26,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.001356042004772462,0.0029373329889494926,False
146,26,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0005565410101553425,0.003266917003202252,False
146,26,5000,33,normal,0.5w,17,identity,49,4968,29950,8,6.487499922513962e-05,0.0030302079976536334,False
146,27,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002586583999800496,False
146,27,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,6.241700612008572e-05,0.002762582997092977,False
146,27,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.154199945740402e-05,0.0019735829991986975,False
146,27,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,9.900001168716699e-05,0.0031628339929739013,False
146,27,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,6.658300117123872e-05,0.0027685000095516443,False
146,27,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00016279199917335063,0.0027649580006254837,False
146,27,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,6.208299600984901e-05,0.002624708999064751,False
146,27,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0013118750066496432,0.0024583329941378906,False
146,27,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0007371660030912608,0.0029272079991642386,False
146,27,5000,33,normal,0.5w,17,identity,49,4968,29950,8,2.2374995751306415e-05,0.002630000002682209,False
146,28,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.003119084009085782,False
146,28,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,5.962498835287988e-05,0.0026148750039283186,False
146,28,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,4.4334010453894734e-05,0.002035542012890801,False
146,28,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.0001091659942176193,0.0020250840025255457,False
146,28,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,5.4750009439885616e-05,0.0020939999958500266,False
146,28,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00014599999121855944,0.002468082995619625,False
146,28,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,0.00011433300096541643,0.0032085840066429228,False
146,28,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0014060000103199854,0.0025131670117843896,False
146,28,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0007343749894062057,0.0021430830092867836,False
146,28,5000,33,normal,0.5w,17,identity,49,4968,29950,8,4.004199581686407e-05,0.002173707995098084,False
146,29,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0024745420087128878,False
146,29,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,4.3207997805438936e-05,0.003561125005944632,False
146,29,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,8.633299148641527e-05,0.0031564580131089315,False
146,29,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,9.724999836180359e-05,0.00260754200280644,False
146,29,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,5.7792000006884336e-05,0.0027584999916143715,False
146,29,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.0003442499873926863,0.0029102080006850883,False
146,29,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,0.00010945899703074247,0.003959333000238985,False
146,29,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0014234579866752028,0.0025515830056974664,False
146,29,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.00032824999652802944,0.002916249999543652,False
146,29,5000,33,normal,0.5w,17,identity,49,4968,29950,8,2.7417001547291875e-05,0.003063665993977338,False
146,30,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0030559580045519397,False
146,30,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,7.350000669248402e-05,0.0031410840019816533,False
146,30,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.329201278276742e-05,0.0020939159876434132,False
146,30,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00013524999667424709,0.0024399579997407272,False
146,30,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,9.345800208393484e-05,0.002537792010116391,False
146,30,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00013970800500828773,0.0027333340112818405,False
146,30,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,9.604200022295117e-05,0.0024771250027697533,False
146,30,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0032890830043470487,0.0027333749894751236,False
146,30,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0008881669928086922,0.003144834001432173,False
146,30,5000,33,normal,0.5w,17,identity,49,4968,29950,8,2.575000689830631e-05,0.0031459589954465628,False
146,31,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.00279687499278225,False
146,31,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,5.425000563263893e-05,0.0031209159933496267,False
146,31,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.504199700430036e-05,0.003347082994878292,False
146,31,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00020858299103565514,0.0025012090045493096,False
146,31,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,7.95419909991324e-05,0.0026289160014130175,False
146,31,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00034654200135264546,0.002209625003160909,False
146,31,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,5.07079967064783e-05,0.0031497079908149317,False
146,31,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0019313329976284876,0.003067332989303395,False
146,31,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.00036883300344925374,0.002434374997392297,False
146,31,5000,33,normal,0.5w,17,identity,49,4968,29950,8,1.87920086318627e-05,0.002755915993475355,False
146,32,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002233292005257681,False
146,32,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,2.8458991437219083e-05,0.003019458003109321,False
146,32,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,8.454199996776879e-05,0.0029432500014081597,False
146,32,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00019574999168980867,0.0023672499955864623,False
146,32,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,8.158299897331744e-05,0.0026295839925296605,False
146,32,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.0002736250025918707,0.0026802919892361388,False
146,32,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,5.287499516271055e-05,0.002571541990619153,False
146,32,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0014447079884121194,0.0026339169999118894,False
146,32,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0007559579971712083,0.0034614169999258593,False
146,32,5000,33,normal,0.5w,17,identity,49,4968,29950,8,2.037500962615013e-05,0.002822750000632368,False
146,33,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0020657920103985816,False
146,33,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,4.5415989006869495e-05,0.0027054999954998493,False
146,33,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,0.00011066699516959488,0.002258415988762863,False
146,33,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00011745899973902851,0.0030325419938890263,False
146,33,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.0001126669958466664,0.0029292920080479234,False
146,33,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00021120900055393577,0.0027761659875977784,False
146,33,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,4.141700628679246e-05,0.002805042007821612,False
146,33,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0013789590011583641,0.0033150000090245157,False
146,33,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0003595000016503036,0.0026194999954896048,False
146,33,5000,33,normal,0.5w,17,identity,49,4968,29950,8,5.591601075138897e-05,0.002799708003294654,False
146,34,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002920583006925881,False
146,34,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,4.5541994040831923e-05,0.0026717089931480587,False
146,34,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.12090079812333e-05,0.0028898330056108534,False
146,34,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00017333299911115319,0.0034256670041941106,False
146,34,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,8.508301107212901e-05,0.0032140840048668906,False
146,34,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00031316700915340334,0.0034045420034090057,False
146,34,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,9.291699097957462e-05,0.002732665991061367,False
146,34,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0012921669986099005,0.0028302499995334074,False
146,34,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0007257499964907765,0.0025502920034341514,False
146,34,5000,33,normal,0.5w,17,identity,49,4968,29950,8,4.6999994083307683e-05,0.003259832999901846,False
146,35,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0027565839991439134,False
146,35,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,2.762500662356615e-05,0.002470541003276594,False
146,35,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,4.7083012759685516e-05,0.002686374995391816,False
146,35,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00018683300004340708,0.0024852079950505868,False
146,35,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.0001111250021494925,0.0025397910067113116,False
146,35,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00032462499802932143,0.0023450000007869676,False
146,35,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,8.033298945520073e-05,0.002761791998636909,False
146,35,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0013987499987706542,0.0029054159967927262,False
146,35,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.00034370900539215654,0.0029787500097882003,False
146,35,5000,33,normal,0.5w,17,identity,49,4968,29950,8,1.6125006368383765e-05,0.002629459006129764,False
146,36,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0034919169993372634,False
146,36,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,7.750000804662704e-05,0.003025957994395867,False
146,36,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,0.00010037500760518014,0.0032969589956337586,False
146,36,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00013658399984706193,0.002226208001957275,False
146,36,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,3.91670037060976e-05,0.0028790409996872768,False
146,36,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00019799999427050352,0.003155625003273599,False
146,36,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,0.00010099999781232327,0.002716791001148522,False
146,36,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.001605708006536588,0.0027891249919775873,False
146,36,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0007538750069215894,0.0028706659941235557,False
146,36,5000,33,normal,0.5w,17,identity,49,4968,29950,8,1.5249999705702066e-05,0.0021672909933840856,False
146,37,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.0028020830068271607,False
146,37,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,9.112499537877738e-05,0.002997584000695497,False
146,37,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,9.004199819173664e-05,0.002677666998351924,False
146,37,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00017679099983070046,0.0033808750013122335,False
146,37,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,9.062500612344593e-05,0.0030178329907357693,False
146,37,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.00019012500706594437,0.002523875009501353,False
146,37,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,4.112499300390482e-05,0.003121749992715195,False
146,37,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0028673330089077353,0.00252658300451003,False
146,37,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.00042004199349321425,0.003203958010999486,False
146,37,5000,33,normal,0.5w,17,identity,49,4968,29950,8,1.737500133458525e-05,0.0032607079920126125,False
146,38,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002559542001108639,False
146,38,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,5.937500100117177e-05,0.0032980419928207994,False
146,38,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,6.024999311193824e-05,0.002556082996306941,False
146,38,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.00012433298979885876,0.002757792011834681,False
146,38,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.00010016700252890587,0.0024924169993028045,False
146,38,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.0002887079899664968,0.003144834001432173,False
146,38,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,4.74580010632053e-05,0.0027173749986104667,False
146,38,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0014280000032158569,0.0032702919997973368,False
146,38,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0003606249956646934,0.003033916000276804,False
146,38,5000,33,normal,0.5w,17,identity,49,4968,29950,8,2.4249995476566255e-05,0.00210808300471399,False
146,39,5000,33,normal,0.5w,17,(before),49,4968,29950,8,0.0,0.002566750001278706,False
146,39,5000,33,normal,0.5w,17,B1_zero,49,4968,29950,8,5.0874994485639036e-05,0.0018892079970100895,False
146,39,5000,33,normal,0.5w,17,B2_global_mean,49,4968,29950,8,5.9541998780332506e-05,0.002427750005153939,False
146,39,5000,33,normal,0.5w,17,B3_local_mean,49,4968,29950,8,0.0002340420032851398,0.0027324170077918097,False
146,39,5000,33,normal,0.5w,17,B4_linear_interp,49,4968,29950,8,0.00012254199828021228,0.003035665999050252,False
146,39,5000,33,normal,0.5w,17,B5_gaussian,49,4968,29950,8,0.0001532500027678907,0.002878750005038455,False
146,39,5000,33,normal,0.5w,17,B6_shuffle,49,4968,29950,8,6.491600652225316e-05,0.0029970829928060994,False
146,39,5000,33,normal,0.5w,17,recon_test,49,4968,29950,8,0.0021388750028563663,0.002345790999243036,False
146,39,5000,33,normal,0.5w,17,recon_train,49,4968,29950,8,0.0005048329912824556,0.002735665999352932,False
146,39,5000,33,normal,0.5w,17,identity,49,4968,29950,8,4.466700193006545e-05,0.0029726659995503724,False
146,40,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.0027522090094862506,False
146,40,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,4.783400800079107e-05,0.0022817909921286628,False
146,40,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,4.9458001740276814e-05,0.0034631670132512227,False
146,40,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00012345801224000752,0.003105959011008963,False
146,40,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,0.00013116700574755669,0.0021231249993434176,False
146,40,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00014274999557528645,0.0024297500058310106,False
146,40,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,8.566600445192307e-05,0.0027046249888371676,False
146,40,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.001386707997880876,0.00293950000195764,False
146,40,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.00033283300581388175,0.0025192080065608025,False
146,40,5000,33,normal,1.0w,33,identity,65,4968,29950,8,1.850000990089029e-05,0.0029786249942844734,False
146,41,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.0025447919906582683,False
146,41,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,7.962500967551023e-05,0.0029844999953638762,False
146,41,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,4.9708003643900156e-05,0.0030152499966789037,False
146,41,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.0001112080062739551,0.0025033339916262776,False
146,41,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,0.00012316599895711988,0.0036659579927800223,False
146,41,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.0003667920100269839,0.0028589580033440143,False
146,41,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,7.091600855346769e-05,0.0027640420012176037,False
146,41,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0014254159905249253,0.0026328340027248487,False
146,41,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0003204160020686686,0.0029662080050911754,False
146,41,5000,33,normal,1.0w,33,identity,65,4968,29950,8,2.7000001864507794e-05,0.002160500007448718,False
146,42,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.002802334012812935,False
146,42,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,5.17919979756698e-05,0.003539249999448657,False
146,42,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,7.437499880325049e-05,0.002080915990518406,False
146,42,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00010216599912382662,0.0023310840042540804,False
146,42,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,5.60000044060871e-05,0.0026499170053284615,False
146,42,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.0003770829935092479,0.003199625003617257,False
146,42,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,5.770899588242173e-05,0.003211916991858743,False
146,42,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0016960409993771464,0.0031355410028481856,False
146,42,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0006148749962449074,0.002452166998409666,False
146,42,5000,33,normal,1.0w,33,identity,65,4968,29950,8,1.6749996575526893e-05,0.002783208998152986,False
146,43,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.00340287500876002,False
146,43,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,5.6917007896117866e-05,0.003003875011927448,False
146,43,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,9.875000978354365e-05,0.0022187919967109337,False
146,43,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00014537500101141632,0.0022323750017676502,False
146,43,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,4.904100205749273e-05,0.0024391660117544234,False
146,43,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00013174999912735075,0.0023329579998971894,False
146,43,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,0.00010099999781232327,0.0036873749922960997,False
146,43,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.001819625002099201,0.003317333001177758,False
146,43,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0003632080042734742,0.003489749986329116,False
146,43,5000,33,normal,1.0w,33,identity,65,4968,29950,8,2.7832997147925198e-05,0.0028070409898646176,False
146,44,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.003295709000667557,False
146,44,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,6.925000343471766e-05,0.002992291992995888,False
146,44,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,5.1750001148320735e-05,0.0030723749950993806,False
146,44,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00013454198779072613,0.0027232919965172186,False
146,44,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,0.00010516599286347628,0.0033877499954542145,False
146,44,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00016841699834913015,0.0028464170027291402,False
146,44,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,5.1875002100132406e-05,0.0029951659962534904,False
146,44,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.00162133299454581,0.003562500001862645,False
146,44,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0006871249934192747,0.0032386249949922785,False
146,44,5000,33,normal,1.0w,33,identity,65,4968,29950,8,5.5500000598840415e-05,0.0032658749987604097,False
146,45,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.0028436249995138496,False
146,45,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,4.937499761581421e-05,0.003586916995118372,False
146,45,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,0.0001094170002033934,0.0027601670008152723,False
146,45,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00022033399727661163,0.002967541993712075,False
146,45,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,7.529200229328126e-05,0.003480041996226646,False
146,45,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00026329200773034245,0.003500167003949173,False
146,45,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,7.829100650269538e-05,0.0032219999993685633,False
146,45,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0022299160045804456,0.0030999580048955977,False
146,45,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.00031379100983031094,0.0032712079992052168,False
146,45,5000,33,normal,1.0w,33,identity,65,4968,29950,8,3.770900366362184e-05,0.0031132500007515773,False
146,46,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.002259083994431421,False
146,46,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,4.762499884236604e-05,0.003497165991575457,False
146,46,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,4.779099253937602e-05,0.003529334004269913,False
146,46,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00011612499656621367,0.0046824590099276975,False
146,46,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,0.00010716699762269855,0.0035739999875659123,False
146,46,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00016500000492669642,0.0031392499950015917,False
146,46,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,8.595900726504624e-05,0.003102583999861963,False
146,46,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0014640410081483424,0.0023956670047482476,False
146,46,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0003220000071451068,0.0034373750095255673,False
146,46,5000,33,normal,1.0w,33,identity,65,4968,29950,8,2.7834001230075955e-05,0.0031576659966958687,False
146,47,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.003233957992051728,False
146,47,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,3.199999628122896e-05,0.00307799999427516,False
146,47,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,0.00013241700071375817,0.0035606250021373853,False
146,47,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.0001130840100813657,0.002754041997832246,False
146,47,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,6.345899601001292e-05,0.0030829579918645322,False
146,47,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00017433299217373133,0.003227624998544343,False
146,47,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,3.337500675115734e-05,0.0029137499950593337,False
146,47,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0017383749946020544,0.002710792003199458,False
146,47,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.00031466700602322817,0.003022791992407292,False
146,47,5000,33,normal,1.0w,33,identity,65,4968,29950,8,0.00010070799908135086,0.0033801250101532787,False
146,48,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.0027967499918304384,False
146,48,5000,33,normal,1.0w,33,B1_zero,65,4968,29950,8,3.749999450519681e-05,0.002497666995623149,False
146,48,5000,33,normal,1.0w,33,B2_global_mean,65,4968,29950,8,5.7541998103260994e-05,0.002625041001010686,False
146,48,5000,33,normal,1.0w,33,B3_local_mean,65,4968,29950,8,0.00011241699394304305,0.002581207998446189,False
146,48,5000,33,normal,1.0w,33,B4_linear_interp,65,4968,29950,8,9.354199573863298e-05,0.0043224580003879964,False
146,48,5000,33,normal,1.0w,33,B5_gaussian,65,4968,29950,8,0.00019762500596698374,0.003618083006585948,False
146,48,5000,33,normal,1.0w,33,B6_shuffle,65,4968,29950,8,9.054200199898332e-05,0.0026976670051226392,False
146,48,5000,33,normal,1.0w,33,recon_test,65,4968,29950,8,0.0013792499958071858,0.0027337499923305586,False
146,48,5000,33,normal,1.0w,33,recon_train,65,4968,29950,8,0.0003633330052252859,0.0028665419958997518,False
146,48,5000,33,normal,1.0w,33,identity,65,4968,29950,8,1.608299498911947e-05,0.0028251670009922236,False
146,49,5000,33,normal,1.0w,33,(before),65,4968,29950,8,0.0,0.0034069160028593615,False
