num,name,variant,domain_goswami,is_medical,content_group,name_group,detector,fit_on,max_features,seed,n_fit,window,n_estimators,mode,n,train_end,start0,stop0,max_anom,thr_b0,thr_bw,n_normal_b0,n_normal_bw,p1_b0,p1_bw,argmax0,p2_archive,p2_brief,max_support,p1_support_bw,train_max,train_p99,train_selfmatch_max,n_selfmatch,n_const_train,fit_s,score_s,score_file
190,resperation4,plain,RESP,True,cg076,resperation4,MatrixProfile,train_prefix,NA,0,70000,125,NA,ab_join,195250,70000,128429,128431,2.668184588185968,5.1370299736402645,5.050892191878491,125248,124998,False,False,128617,False,False,10.10559095273529,True,0.5991620872711448,1.5055031483045474e-05,3.8914575747253286e-05,69876,0,0.0003,68.1002,results/gate1/MatrixProfile/scores/190_train_prefix_ab_join_seed0.npy
191,resperation9,plain,RESP,True,cg076,resperation9,MatrixProfile,full,NA,0,195000,125,NA,self_join,195000,38000,143410,143511,3.8606998217346744,4.5011571487945385,4.486554582240607,156899,156649,False,False,68362,False,False,4.085563869040252,False,6.196812636790496,3.8823006395497957,6.196812636790496,37876,0,0.0001,121.714,results/gate1/MatrixProfile/scores/191_full_self_join_seed0.npy
191,resperation9,plain,RESP,True,cg076,resperation9,MatrixProfile,train_prefix,NA,0,38000,125,NA,ab_join,195000,38000,143410,143511,3.905018816875317,5.599123853794182,5.583367409991892,156899,156649,False,False,68363,False,False,4.160996072675463,False,0.46061625413176516,1.5752314150133696e-05,3.8914575747253286e-05,37876,0,0.0002,42.388,results/gate1/MatrixProfile/scores/191_train_prefix_ab_join_seed0.npy
192,s20101mML2,plain,ECG,True,cg084,s20101mML2,MatrixProfile,full,NA,0,40000,108,NA,self_join,40000,12000,35773,35874,11.25526127697517,2.7541464804398563,2.6735517453762156,27899,27683,True,True,35789,True,True,11.25526127697517,True,4.511860795200463,2.4243679201990918,4.511860795200463,11893,0,0.0001,5.8476,results/gate1/MatrixProfile/scores/192_full_self_join_seed0.npy
192,s20101mML2,plain,ECG,True,cg084,s20101mML2,MatrixProfile,train_prefix,NA,0,12000,108,NA,ab_join,40000,12000,35773,35874,11.25526127697517,4.454342594796091,4.238105179077542,27899,27683,True,True,35789,True,True,11.25526127697517,True,1.0742912929026007,1.6093997430682423e-06,2.946363160601392e-06,11893,0,0.0001,3.3428,results/gate1/MatrixProfile/scores/192_train_prefix_ab_join_seed0.npy
193,s20101m,plain,ECG,True,cg085,s20101m,MatrixProfile,full,NA,0,40000,108,NA,self_join,40000,10000,35773,35874,7.431957672758419,2.7461382858733945,2.653731819142822,29899,29683,True,True,35810,True,True,7.431957672758419,True,3.932275936489153,2.808692391991036,3.932275936489153,9893,0,0.0001,5.2822,results/gate1/MatrixProfile/scores/193_full_self_join_seed0.npy
193,s20101m,plain,ECG,True,cg085,s20101m,MatrixProfile,train_prefix,NA,0,10000,108,NA,ab_join,40000,10000,35773,35874,7.642551166031613,5.1039394298662435,4.828652567421855,29899,29683,True,True,35828,True,True,7.642551166031613,True,1.629094152174096,1.0616489130590484e-06,1.169147804137053e-06,9893,0,0.0001,2.2477,results/gate1/MatrixProfile/scores/193_train_prefix_ab_join_seed0.npy
194,sddb49,plain,ECG,True,cg086,sddb49,MatrixProfile,full,NA,0,80000,276,NA,self_join,80000,20000,67949,68200,15.774341543599865,2.945438702291194,2.2380931105873025,59749,59197,True,True,68050,True,True,15.774341543599865,True,8.871303296459153,3.7839742881770393,8.871303296459153,19725,0,0.0006,23.1754,results/gate1/MatrixProfile/scores/194_full_self_join_seed0.npy
194,sddb49,plain,ECG,True,cg086,sddb49,MatrixProfile,train_prefix,NA,0,20000,276,NA,ab_join,80000,20000,67949,68200,15.774341543599865,3.337277026140297,2.9556817139692684,59749,59197,True,True,68050,True,True,15.774341543599865,True,1.1881837775127686,1.33313353337914e-06,1.9804534585280597e-06,19725,0,0.0001,8.5948,results/gate1/MatrixProfile/scores/194_train_prefix_ab_join_seed0.npy
195,sel840mECG1,plain,ECG,True,cg087,sel840mECG1,MatrixProfile,full,NA,0,60000,172,NA,self_join,60000,17000,51369,51740,13.498497013169011,3.8706893655423906,3.8760619199157955,42629,42285,True,True,51643,True,True,13.498497013169011,True,9.433470013939438,3.556931826454492,9.433470013939438,16829,0,0.0001,13.4199,results/gate1/MatrixProfile/scores/195_full_self_join_seed0.npy
195,sel840mECG1,plain,ECG,True,cg087,sel840mECG1,MatrixProfile,train_prefix,NA,0,17000,172,NA,ab_join,60000,17000,51369,51740,13.998648993207201,11.522966422209146,11.529596026625292,42629,42285,True,True,55483,False,False,13.998648993207201,True,3.2789461780338685,0.0,7.56885117244738e-07,16829,0,0.0001,5.7218,results/gate1/MatrixProfile/scores/195_train_prefix_ab_join_seed0.npy
196,sel840mECG2,plain,ECG,True,cg088,sel840mECG2,MatrixProfile,full,NA,0,57001,173,NA,self_join,57001,20000,49369,49740,13.426446549121003,6.767164696268865,6.769322003681724,36630,36284,True,True,49654,True,True,13.426446549121003,True,10.48261589713184,6.070007387886849,10.48261589713184,19828,0,0.0059,11.4811,results/gate1/MatrixProfile/scores/196_full_self_join_seed0.npy
196,sel840mECG2,plain,ECG,True,cg088,sel840mECG2,MatrixProfile,train_prefix,NA,0,20000,173,NA,ab_join,57001,20000,49369,49740,14.532918627034558,7.795197694242151,7.811319249819345,36630,36284,True,True,49654,True,True,14.532918627034558,True,2.0490417596429036,3.914980580304344e-06,5.700702087253616e-06,19828,0,0.0001,6.5709,results/gate1/MatrixProfile/scores/196_train_prefix_ab_join_seed0.npy
197,tiltAPB1,plain,ABP,True,cg089,tiltAPB1,MatrixProfile,full,NA,0,130001,243,NA,self_join,130001,100000,114282,114350,5.75420547099452,1.777392674268658,1.6074842609665827,29933,29447,True,True,114220,True,True,5.947531514927521,True,4.6494584458707315,1.743816477496197,4.6494584458707315,99758,0,0.0091,49.9732,results/gate1/MatrixProfile/scores/197_full_self_join_seed0.npy
197,tiltAPB1,plain,ABP,True,cg089,tiltAPB1,MatrixProfile,train_prefix,NA,0,100000,243,NA,ab_join,130001,100000,114282,114350,5.836305502889431,3.9819334845944345,3.600169309244513,29933,29447,True,True,114395,True,True,6.0376199845739595,True,1.612906747887014,0.0,1.354449159581344e-06,99758,0,0.0002,51.1542,results/gate1/MatrixProfile/scores/197_train_prefix_ab_join_seed0.npy
198,tiltAPB2,plain,ABP,True,cg089,tiltAPB2,MatrixProfile,full,NA,0,128767,243,NA,self_join,128767,50000,124158,124985,8.958898722044236,1.9310713606144858,1.8416860762012437,77940,77454,True,True,125003,True,True,9.197374723010357,True,2.770502965607384,0.9169964359832223,2.770502965607384,49758,0,0.0009,55.9658,results/gate1/MatrixProfile/scores/198_full_self_join_seed0.npy
198,tiltAPB2,plain,ABP,True,cg089,tiltAPB2,MatrixProfile,train_prefix,NA,0,50000,243,NA,ab_join,128767,50000,124158,124985,16.045152846866376,12.185898401462222,12.167329641959956,77940,77454,True,True,124836,True,True,16.045152846866376,True,0.7021752192184983,2.3228611451566064e-07,1.354449159581344e-06,49758,0,0.0002,27.1657,results/gate1/MatrixProfile/scores/198_train_prefix_ab_join_seed0.npy
199,tiltAPB3,plain,ABP,True,cg089,tiltAPB3,MatrixProfile,full,NA,0,129489,243,NA,self_join,129489,40000,113999,114370,6.3071563073773875,1.8377933382881082,1.803870365633448,89118,88632,True,True,114158,True,True,6.3071563073773875,True,1.6351065946853582,0.8965946424507828,1.6351065946853582,39758,0,0.0002,55.3498,results/gate1/MatrixProfile/scores/199_full_self_join_seed0.npy
199,tiltAPB3,plain,ABP,True,cg089,tiltAPB3,MatrixProfile,train_prefix,NA,0,40000,243,NA,ab_join,129489,40000,113999,114370,13.476235160292877,12.5819249809341,12.570368417961365,89118,88632,True,True,106689,False,False,13.476235160292877,True,0.5561177659148536,3.285021734989971e-07,1.354449159581344e-06,39758,0,0.0001,20.6716,results/gate1/MatrixProfile/scores/199_train_prefix_ab_join_seed0.npy
200,tiltAPB4,plain,ABP,True,cg089,tiltAPB4,MatrixProfile,full,NA,0,128001,243,NA,self_join,128001,20000,67994,67996,4.464264119162631,1.8148521473971397,1.7512057940587862,107999,107513,True,True,67463,False,False,4.575994432857315,True,1.6351065946853582,0.9014765575478284,1.6351065946853582,19758,0,0.0005,55.1612,results/gate1/MatrixProfile/scores/200_full_self_join_seed0.npy
200,tiltAPB4,plain,ABP,True,cg089,tiltAPB4,MatrixProfile,train_prefix,NA,0,20000,243,NA,ab_join,128001,20000,67994,67996,4.552257862328829,12.993175038032826,12.997811763676859,107999,107513,False,False,91992,False,False,6.2658016970965,False,0.5820046177278784,5.694383432682449e-07,1.354449159581344e-06,19758,0,0.0001,12.2172,results/gate1/MatrixProfile/scores/200_train_prefix_ab_join_seed0.npy
201,CHARISfive,plain,ECG,True,cg201,CHARISfive,MatrixProfile,full,NA,0,41347,33,NA,self_join,41347,10000,17000,17016,3.121051937885303,0.20926839289222998,0.20728874758879812,31331,31265,True,True,17017,True,True,4.086256445819392,True,1.101589843639937,0.3622666883199631,1.101589843639937,9968,0,0.0005,3.5769,results/gate1/MatrixProfile/scores/201_full_self_join_seed0.npy
201,CHARISfive,plain,ECG,True,cg201,CHARISfive,MatrixProfile,train_prefix,NA,0,10000,33,NA,ab_join,41347,10000,17000,17016,3.25101412036927,1.027216565186418,0.9960373603609222,31331,31265,True,True,17017,True,True,4.609697334057022,True,0.14800997284843068,4.6885409124351364e-07,5.276778700836234e-07,9968,0,0.0001,2.187,results/gate1/MatrixProfile/scores/201_train_prefix_ab_join_seed0.npy
202,CHARISfive,plain,ECG,True,cg202,CHARISfive,MatrixProfile,full,NA,0,41790,33,NA,self_join,41790,10411,10997,11028,2.004567338786541,1.4140556363265406,1.4114631277244076,31348,31282,True,True,11012,True,True,2.004567338786541,True,1.719257032440777,1.3037409827511748,1.719257032440777,10379,0,0.0001,3.9817,results/gate1/MatrixProfile/scores/202_full_self_join_seed0.npy
202,CHARISfive,plain,ECG,True,cg202,CHARISfive,MatrixProfile,train_prefix,NA,0,10411,33,NA,ab_join,41790,10411,10997,11028,2.004567338786541,1.6276922761634014,1.623171848564475,31348,31282,True,True,37563,False,False,2.004567338786541,True,1.0765065780511867,6.519151584573793e-07,7.89199034980855e-07,10379,0,0.0,2.067,results/gate1/MatrixProfile/scores/202_train_prefix_ab_join_seed0.npy
203,CHARISfive,plain,ECG,True,cg203,CHARISfive,MatrixProfile,full,NA,0,41612,33,NA,self_join,41612,10500,10994,11028,5.858412637298282,0.9229222125918277,0.914584635875681,31078,31012,True,True,10994,True,True,5.858412637298282,True,3.500071470887481,1.7423595681202477,3.500071470887481,10468,0,0.0001,3.7848,results/gate1/MatrixProfile/scores/203_full_self_join_seed0.npy
203,CHARISfive,plain,ECG,True,cg203,CHARISfive,MatrixProfile,train_prefix,NA,0,10500,33,NA,ab_join,41612,10500,10994,11028,5.895129768196923,3.1652462474880276,3.1598431039305646,31078,31012,True,True,10994,True,True,5.895129768196923,True,0.6850601962808458,1.7163091092801287e-06,2.8583441427190895e-06,10468,0,0.0001,1.9349,results/gate1/MatrixProfile/scores/203_train_prefix_ab_join_seed0.npy
204,CHARISfive,plain,ECG,True,cg204,CHARISfive,MatrixProfile,full,NA,0,41999,33,NA,self_join,41999,12412,14999,15070,2.7844019501047987,1.4226877470160608,1.411397076889032,29516,29450,True,True,14990,True,True,5.834649910602391,True,1.719257032440777,1.340198709538387,1.719257032440777,12380,0,0.0001,3.5784,results/gate1/MatrixProfile/scores/204_full_self_join_seed0.npy
204,CHARISfive,plain,ECG,True,cg204,CHARISfive,MatrixProfile,train_prefix,NA,0,12412,33,NA,ab_join,41999,12412,14999,15070,2.9378222389035606,1.6166341548182568,1.6015641565090095,29516,29450,True,True,14990,True,True,5.916817676223829,True,1.3809825925695847,7.058810759977705e-07,9.139648810145649e-07,12380,0,0.0001,2.0594,results/gate1/MatrixProfile/scores/204_train_prefix_ab_join_seed0.npy
205,CHARISfive,plain,ECG,True,cg205,CHARISfive,MatrixProfile,full,NA,0,39870,33,NA,self_join,39870,9812,28994,29085,1.8116013166561507,1.4222099293902077,1.417083199276832,29967,29901,True,True,35643,False,False,1.8116013166561507,True,1.7192570324408003,1.3203851207524737,1.7192570324408003,9780,0,0.0001,4.2221,results/gate1/MatrixProfile/scores/205_full_self_join_seed0.npy
205,CHARISfive,plain,ECG,True,cg205,CHARISfive,MatrixProfile,train_prefix,NA,0,9812,33,NA,ab_join,39870,9812,28994,29085,1.858747174059715,1.6445814644387773,1.638697186414466,29967,29901,True,True,35642,False,False,1.9528349685340045,True,1.454451790235679,5.93058727447164e-07,7.006715503638236e-07,9780,0,0.0,1.2327,results/gate1/MatrixProfile/scores/205_train_prefix_ab_join_seed0.npy
206,CHARISten,plain,ECG,True,cg206,CHARISten,MatrixProfile,full,NA,0,42000,37,NA,self_join,42000,25130,29079,29140,5.056919994598139,5.986363976387068,5.9885799619735485,16809,16735,False,False,25455,False,False,5.056919994598139,False,6.373662984707378,5.686247120215648,6.373662984707378,25094,0,0.0011,4.172,results/gate1/MatrixProfile/scores/206_full_self_join_seed0.npy
206,CHARISten,plain,ECG,True,cg206,CHARISten,MatrixProfile,train_prefix,NA,0,25130,37,NA,ab_join,42000,25130,29079,29140,5.056919994598139,6.347771894813965,6.348129925892876,16809,16735,False,False,25450,False,False,5.056919994598139,False,5.676513011867009,8.405628666979345e-07,6.02399599421289e-06,25094,0,0.0,3.6579,results/gate1/MatrixProfile/scores/206_train_prefix_ab_join_seed0.npy
207,CHARISten,plain,ECG,True,cg207,CHARISten,MatrixProfile,full,NA,0,39870,37,NA,self_join,39870,3165,26928,26989,6.762710007503362,0.47980022515876564,0.4771938348760054,36644,36570,True,True,26970,True,True,6.762710007503362,True,0.49772442954703855,0.44070530011416076,0.49772442954703855,3129,0,0.0,4.0706,results/gate1/MatrixProfile/scores/207_full_self_join_seed0.npy
207,CHARISten,plain,ECG,True,cg207,CHARISten,MatrixProfile,train_prefix,NA,0,3165,37,NA,ab_join,39870,3165,26928,26989,7.020888157168466,0.5878328574510582,0.5845876395606641,36644,36570,True,True,26970,True,True,7.020888157168466,True,0.433215333242017,5.127385417844431e-07,5.513429641723633e-07,3129,0,0.0,1.1269,results/gate1/MatrixProfile/scores/207_train_prefix_ab_join_seed0.npy
208,CHARISten,plain,ECG,True,cg208,CHARISten,MatrixProfile,full,NA,0,40870,37,NA,self_join,40870,5130,27928,27989,5.9317045410948985,0.4705113622368662,0.46198890830367745,35679,35605,True,True,27964,True,True,5.9317045410948985,True,0.5104665493026714,0.3933816127779933,0.5104665493026714,5094,0,0.0,4.0288,results/gate1/MatrixProfile/scores/208_full_self_join_seed0.npy
208,CHARISten,plain,ECG,True,cg208,CHARISten,MatrixProfile,train_prefix,NA,0,5130,37,NA,ab_join,40870,5130,27928,27989,5.981095707913015,1.6643628452175707,1.6536769450883775,35679,35605,True,True,27964,True,True,5.981095707913015,True,0.349990387590871,5.732591170570655e-07,6.279738994152986e-07,5094,0,0.0,1.3836,results/gate1/MatrixProfile/scores/208_train_prefix_ab_join_seed0.npy
209,Fantasia,plain,ECG,True,cg209,Fantasia,MatrixProfile,full,NA,0,92000,262,NA,self_join,92000,19000,26969,27270,11.571421963149918,4.860965458029465,4.521709265721393,72699,72175,True,True,27122,True,True,11.571421963149918,True,17.877940123126187,17.4927711069844,17.877940123126187,18739,0,0.0001,26.9929,results/gate1/MatrixProfile/scores/209_full_self_join_seed0.npy
209,Fantasia,plain,ECG,True,cg209,Fantasia,MatrixProfile,train_prefix,NA,0,19000,262,NA,ab_join,92000,19000,26969,27270,11.571421963149918,6.520109807774034,6.109783232884363,72699,72175,True,True,69523,False,False,12.160283814921423,True,3.8025029434137747,2.653160015026109e-06,2.843663204769473e-06,18739,0,0.0001,7.7844,results/gate1/MatrixProfile/scores/209_train_prefix_ab_join_seed0.npy
210,Italianpowerdemand,plain,Power Demand,False,cg210,Italianpowerdemand,MatrixProfile,full,NA,0,119819,96,NA,self_join,119819,36123,74899,74996,0.7721622981230857,2.6114160857718582,2.614680206909677,83599,83407,False,False,55165,False,False,0.8078380588207005,False,5.441144219726001,3.1304686380171938,5.441144219726001,36028,0,0.0003,43.7308,results/gate1/MatrixProfile/scores/210_full_self_join_seed0.npy
210,Italianpowerdemand,plain,Power Demand,False,cg210,Italianpowerdemand,MatrixProfile,train_prefix,NA,0,36123,96,NA,ab_join,119819,36123,74899,74996,1.0268781947075365,3.1075711831050477,3.108716256902469,83599,83407,False,False,55164,False,False,1.114445293208114,False,0.7544402763354765,0.0,3.264680847556389e-07,36028,0,0.0001,17.2506,results/gate1/MatrixProfile/scores/210_train_prefix_ab_join_seed0.npy
211,Italianpowerdemand,plain,Power Demand,False,cg211,Italianpowerdemand,MatrixProfile,full,NA,0,119580,96,NA,self_join,119580,38113,39239,39336,0.959521931769422,2.6259739278653447,2.6268245415700626,81370,81178,False,False,55024,False,False,1.0108868646256963,False,5.44114421972614,3.037476710631346,5.44114421972614,38018,0,0.0003,43.2826,results/gate1/MatrixProfile/scores/211_full_self_join_seed0.npy
211,Italianpowerdemand,plain,Power Demand,False,cg211,Italianpowerdemand,MatrixProfile,train_prefix,NA,0,38113,96,NA,ab_join,119580,38113,39239,39336,1.0678125033326558,3.123502358703165,3.124286278571415,81370,81178,False,False,55023,False,False,1.0966596984758752,False,0.8173733082560267,0.0,4.6169559314339364e-07,38018,0,0.0004,17.8135,results/gate1/MatrixProfile/scores/211_train_prefix_ab_join_seed0.npy
212,Italianpowerdemand,plain,Power Demand,False,cg044,Italianpowerdemand,MatrixProfile,full,NA,0,29931,168,NA,self_join,29931,8913,29479,29504,3.9897215377890514,6.793963954441474,6.803561763905642,20993,20657,False,False,14170,False,False,4.10465006225155,False,8.500148812927945,7.032722432607053,8.500148812927945,8746,0,0.0006,2.6795,results/gate1/MatrixProfile/scores/212_full_self_join_seed0.npy
212,Italianpowerdemand,plain,Power Demand,False,cg044,Italianpowerdemand,MatrixProfile,train_prefix,NA,0,8913,168,NA,ab_join,29931,8913,29479,29504,3.9897215377890514,7.660614501480872,7.667326300138063,20993,20657,False,False,14231,False,False,4.382995140078494,False,5.215520943083144,2.8955682761204603e-06,2.922755556093565e-06,8746,0,0.0001,1.9282,results/gate1/MatrixProfile/scores/212_train_prefix_ab_join_seed0.npy
213,STAFFIIIDatabase,plain,ECG,True,cg213,STAFFIIIDatabase,MatrixProfile,full,NA,0,300000,124,NA,self_join,300000,33211,126919,127370,7.242752685385897,9.967648299673767,9.966144057058779,266338,266090,False,False,262475,False,False,7.242752685385897,False,10.897034889013316,9.588217823987437,10.897034889013316,33088,0,0.0001,315.5964,results/gate1/MatrixProfile/scores/213_full_self_join_seed0.npy
213,STAFFIIIDatabase,plain,ECG,True,cg213,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,33211,124,NA,ab_join,300000,33211,126919,127370,7.32626353806393,10.551376849661171,10.550530520085612,266338,266090,False,False,137608,False,False,7.32626353806393,False,0.21067627406756,1.7724180228499522e-05,2.4016659658312927e-05,33088,0,0.0001,49.0293,results/gate1/MatrixProfile/scores/213_train_prefix_ab_join_seed0.npy
214,STAFFIIIDatabase,plain,ECG,True,cg214,STAFFIIIDatabase,MatrixProfile,full,NA,0,299690,125,NA,self_join,299690,34211,125719,126370,8.960729897824748,10.512242733114343,10.512392508071194,264828,264578,False,False,138930,False,False,8.960729897824748,False,11.432262430931894,10.372301501594258,11.432262430931894,34087,0,0.0004,323.3513,results/gate1/MatrixProfile/scores/214_full_self_join_seed0.npy
214,STAFFIIIDatabase,plain,ECG,True,cg214,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,34211,125,NA,ab_join,299690,34211,125719,126370,9.214870460695966,11.256168927873816,11.256364178784354,264828,264578,False,False,106195,False,False,9.676428481363086,False,9.165596908183593,0.0,6.452392069879462e-07,34087,0,0.0279,45.8833,results/gate1/MatrixProfile/scores/214_train_prefix_ab_join_seed0.npy
215,STAFFIIIDatabase,plain,ECG,True,cg215,STAFFIIIDatabase,MatrixProfile,full,NA,0,299990,64,NA,self_join,299990,36276,106719,107370,6.789369233437286,6.667919414417242,6.668073690310417,263063,262935,True,True,92271,False,False,6.789369233437286,True,7.804116538721059,6.7364809009359226,7.804116538721059,36213,0,0.0001,311.1523,results/gate1/MatrixProfile/scores/215_full_self_join_seed0.npy
215,STAFFIIIDatabase,plain,ECG,True,cg215,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,36276,64,NA,ab_join,299990,36276,106719,107370,7.364694903276883,7.23677657730078,7.236892489681723,263063,262935,True,True,213014,False,False,7.364694903276883,True,5.756838765348138,1.186117454894328e-06,1.7357134555054946e-06,36213,0,0.0001,49.0944,results/gate1/MatrixProfile/scores/215_train_prefix_ab_join_seed0.npy
216,STAFFIIIDatabase,plain,ECG,True,cg216,STAFFIIIDatabase,MatrixProfile,full,NA,0,299890,81,NA,self_join,299890,37216,160719,161370,7.6043973393226,6.729120756365754,6.73002477586191,262023,261861,True,True,75787,False,False,7.6043973393226,True,8.208958245340437,6.748664430191566,8.208958245340437,37136,0,0.0008,309.4382,results/gate1/MatrixProfile/scores/216_full_self_join_seed0.npy
216,STAFFIIIDatabase,plain,ECG,True,cg216,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,37216,81,NA,ab_join,299890,37216,160719,161370,7.960672667103965,7.236623382628204,7.236964140155753,262023,261861,True,True,75786,False,False,7.960672667103965,True,3.1170263751976153,1.855327327763404e-05,3.525804304353651e-05,37136,0,0.0001,50.3572,results/gate1/MatrixProfile/scores/216_train_prefix_ab_join_seed0.npy
217,STAFFIIIDatabase,plain,ECG,True,cg214,STAFFIIIDatabase,MatrixProfile,full,NA,0,299690,125,NA,self_join,299690,38211,150719,151370,10.512190436301788,10.509600500375633,10.509862321363277,260828,260578,True,True,138930,False,False,10.512190436301788,True,11.432262430931894,10.41458336388456,11.432262430931894,38087,0,0.0001,320.2175,results/gate1/MatrixProfile/scores/217_full_self_join_seed0.npy
217,STAFFIIIDatabase,plain,ECG,True,cg214,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,38211,125,NA,ab_join,299690,38211,150719,151370,11.230431658505939,11.21948125942422,11.219826524628473,260828,260578,True,True,106195,False,False,11.230431658505939,True,4.585849740018981,0.0,6.452392069879462e-07,38087,0,0.0001,46.7666,results/gate1/MatrixProfile/scores/217_train_prefix_ab_join_seed0.npy
218,STAFFIIIDatabase,plain,ECG,True,cg218,STAFFIIIDatabase,MatrixProfile,full,NA,0,299940,124,NA,self_join,299940,41117,210719,211370,9.191224620221096,9.982912382098755,9.983109001169122,258172,257924,False,False,262415,False,False,9.63198889112107,False,10.897034889013316,9.56888547366163,10.897034889013316,40994,0,0.0004,325.1506,results/gate1/MatrixProfile/scores/218_full_self_join_seed0.npy
218,STAFFIIIDatabase,plain,ECG,True,cg218,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,41117,124,NA,ab_join,299940,41117,210719,211370,10.001917122401714,10.514203872806984,10.514645817009374,258172,257924,False,False,137548,False,False,10.399740400158928,False,8.731991819950618,2.2161127964025772e-05,2.7142995832892407e-05,40994,0,0.0002,47.4158,results/gate1/MatrixProfile/scores/218_train_prefix_ab_join_seed0.npy
219,STAFFIIIDatabase,plain,ECG,True,cg219,STAFFIIIDatabase,MatrixProfile,full,NA,0,299840,124,NA,self_join,299840,41612,64631,64852,5.89601232158793,9.983182885432,9.98396555218077,258007,257759,False,False,262315,False,False,6.342294087435577,False,10.897034889018075,9.566466405303485,10.897034889018075,41489,0,0.0004,313.9524,results/gate1/MatrixProfile/scores/219_full_self_join_seed0.npy
219,STAFFIIIDatabase,plain,ECG,True,cg219,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,41612,124,NA,ab_join,299840,41612,64631,64852,6.353644873835561,10.513617137262502,10.513879567983313,258007,257759,False,False,137448,False,False,6.669698689391427,False,7.1851560862325385,1.8138905885152185e-05,2.4016659658312927e-05,41489,0,0.0001,59.9601,results/gate1/MatrixProfile/scores/219_train_prefix_ab_join_seed0.npy
220,STAFFIIIDatabase,plain,ECG,True,cg220,STAFFIIIDatabase,MatrixProfile,full,NA,0,299790,200,NA,self_join,299790,43217,250719,251370,10.915894341608515,14.248417506371032,14.248908700403756,255922,255522,False,False,87695,False,False,11.423701417770184,False,14.910688881312955,13.75767833863319,14.910688881312955,43018,0,0.0011,314.1171,results/gate1/MatrixProfile/scores/220_full_self_join_seed0.npy
220,STAFFIIIDatabase,plain,ECG,True,cg220,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,43217,200,NA,ab_join,299790,43217,250719,251370,11.941120282476893,14.855477535187058,14.856264941735041,255922,255522,False,False,270632,False,False,11.941120282476893,False,5.836193307403599,0.0,7.884953353001447e-07,43018,0,0.0001,61.6038,results/gate1/MatrixProfile/scores/220_train_prefix_ab_join_seed0.npy
221,STAFFIIIDatabase,plain,ECG,True,cg221,STAFFIIIDatabase,MatrixProfile,full,NA,0,298340,64,NA,self_join,298340,45616,163631,164852,7.180181384871154,6.670774765138329,6.6708762022070855,251503,251375,True,True,90621,False,False,7.180181384871154,True,7.54308296434142,6.684923245826041,7.54308296434142,45553,0,0.0002,296.4397,results/gate1/MatrixProfile/scores/221_full_self_join_seed0.npy
221,STAFFIIIDatabase,plain,ECG,True,cg221,STAFFIIIDatabase,MatrixProfile,train_prefix,NA,0,45616,64,NA,ab_join,298340,45616,163631,164852,7.625746075455346,7.170130780686713,7.170241974735233,251503,251375,True,True,90617,False,False,7.625746075455346,True,4.391574201051089,1.1434153373987005e-06,1.8735210472943439e-06,45553,0,0.0002,57.7109,results/gate1/MatrixProfile/scores/221_train_prefix_ab_join_seed0.npy
222,mit14046longtermecg,plain,ECG,True,cg222,mit14046longtermecg,MatrixProfile,full,NA,0,211502,100,NA,self_join,211502,56123,91199,91700,10.304892727301242,4.069522200184261,4.025385569817817,154878,154678,True,True,91687,True,True,10.304892727301242,True,4.145788233465734,1.9001309123152024,4.145788233465734,56024,0,0.0004,169.1236,results/gate1/MatrixProfile/scores/222_full_self_join_seed0.npy
222,mit14046longtermecg,plain,ECG,True,cg222,mit14046longtermecg,MatrixProfile,train_prefix,NA,0,56123,100,NA,ab_join,211502,56123,91199,91700,11.64421092561459,7.181085153298646,7.143918183197465,154878,154678,True,True,91684,True,True,11.64421092561459,True,0.558276810098371,2.2450863083182817e-06,1.5151630837371596e-05,56024,0,0.0008,46.8128,results/gate1/MatrixProfile/scores/222_train_prefix_ab_join_seed0.npy
223,mit14046longtermecg,plain,ECG,True,cg223,mit14046longtermecg,MatrixProfile,full,NA,0,180386,100,NA,self_join,180386,74123,131199,131700,7.3397504644555,4.973283576850014,4.9706062186087845,105762,105562,True,True,133202,False,False,7.3397504644555,True,8.287072936631178,2.553672878047203,8.287072936631178,74024,0,0.0001,126.2213,results/gate1/MatrixProfile/scores/223_full_self_join_seed0.npy
223,mit14046longtermecg,plain,ECG,True,cg223,mit14046longtermecg,MatrixProfile,train_prefix,NA,0,74123,100,NA,ab_join,180386,74123,131199,131700,9.765053400475969,7.740209255338158,7.684202525353854,105762,105562,True,True,132887,False,False,9.765053400475969,True,1.5922636337082186,1.4826468186179101e-06,6.41615693021148e-06,74024,0,0.0001,66.5124,results/gate1/MatrixProfile/scores/223_train_prefix_ab_join_seed0.npy
224,mit14046longtermecg,plain,ECG,True,cg224,mit14046longtermecg,MatrixProfile,full,NA,0,199753,100,NA,self_join,199753,76123,191199,191700,7.302525165762056,3.150140537473759,3.147898218863767,123129,122929,True,True,92958,False,False,7.302525165762056,True,7.734622789398536,3.025809595757949,7.734622789398536,76024,0,0.0006,147.6492,results/gate1/MatrixProfile/scores/224_full_self_join_seed0.npy
